Source,Original_Sentence,Mapped_Phrases,Sentiment_Score,Dominant_Core_Node
short)King K,"Irenaeus assures us that this ""does not take place by a  casting away of the flesh, but by the importation of the Spirit"" [AgHer 5.8 in ANF  I, 533; adapted).",irenaeus assures | assures take | take place | place casting | casting away | MATTER_CONCEPT | importation | MIND_CONCEPT | agher anf | anf adapted,0.4019,MATTER_CONCEPT
short)King K,"For further discussion, see King, ""Hearing, Seeing, and Knowing  God.""",discussion see | see king | king hearing | hearing seeing | seeing knowing | knowing god,0.0,None
short)King K,A point noted in conversation.,point noted | noted conversation,0.0,None
short)King K,"For further discussion, see King, What is Gnosticism?",discussion see | see king | king gnosticism,0.0,None
short)King K,"See Wilson, ""The New Testament.""",see wilson | wilson new | new testament,0.0,None
short)King K,"First published in English in 1978, now in the third edition by James M.  Robinson and Richard Smith.",first published | published english | english third | third edition | edition james | james robinson | robinson richard | richard smith,0.0,None
short)King K,Edited by Hedrick and Mirecki and published in 1999.,edited hedrick | hedrick mirecki | mirecki published,0.0,None
short)King K,Edited by Hans-Martin Schenke and published in 2001.,edited hans-martin | hans-martin schenke | schenke published,0.0,None
short)King K,194 Tke C\ospe\ of J^Aav-y of Magda\a  8.,tke ospe | ospe aav-y | aav-y magda,0.0,None
short)King K,Plato uses the famous Greek word play that the body (soma) is a prison  (sema).,plato uses | uses famous | famous greek | greek word | word play | MATTER_CONCEPT | soma prison | prison sema,-0.2263,MATTER_CONCEPT
short)King K,"See, for example, Phaedrus 250c.",see example | example phaedrus,0.0,None
short)King K,"On the nature of death, see Phaedo 64c.",MATTER_CONCEPT | IGNORANCE_PRIOR | see phaedo,-0.5994,MATTER_CONCEPT
short)King K,"See Timaeus, especially 27d-29d.",see timaeus | timaeus especially,0.0,None
short)King K,"Theaetetus 176e-177a; cited from Hamilton and Cairns, Collected  Dialogues, 881.",theaetetus cited | cited hamilton | hamilton cairns | cairns collected | collected dialogues,0.0,None
short)King K,"Theaetetus 176a-c; cited from Hamilton and Cairns, Collected Dialogues,  881.",theaetetus a-c | a-c cited | cited hamilton | hamilton cairns | cairns collected | collected dialogues,0.0,None
short)King K,"Theaetetus 176e-177a; cited from Hamilton and Cairns, Collected Dialogues,  881.",theaetetus cited | cited hamilton | hamilton cairns | cairns collected | collected dialogues,0.0,None
short)King K,"Theaetetus 176e-177a; cited from Hamilton and Cairns, Collected Dialogues,  881.",theaetetus cited | cited hamilton | hamilton cairns | cairns collected | collected dialogues,0.0,None
short)King K,See Pte^o 107c-d.  19.,see pte | pte c-d,0.0,None
short)King K,"The following is based on Nussbaum, ""The Stoics on the Extirpation of the  Passions,"" Apeiron 29 (1987), 129-77, see also Cicero, Tusculan Disputations,  TV.22 (in Graver, Cicero on the Emotions, 46-47; see also her notes, 93-94).",following based | based nussbaum | nussbaum stoics | stoics extirpation | extirpation passions | passions apeiron | apeiron see | see cicero | cicero tusculan | tusculan disputations | disputations graver | graver cicero | cicero emotions | emotions see | see notes,-0.2732,None
short)King K,"Nussbaum, ""Extirpation of the Passions,"" 158-59.",nussbaum extirpation | extirpation passions,0.0,None
short)King K,"For an introductory discussion of literacy, see Yaghjian, ""Ancient Reading.""",introductory discussion | discussion literacy | literacy see | see yaghjian | yaghjian ancient | ancient reading,0.0,None
short)King K,"For other examples of the so-called ""Platonic underground,"" see Dillon,  The Middle Platonists, 384-96.",examples so-called | so-called platonic | platonic underground | underground see | see dillon | dillon middle | middle platonists,0.0,None
short)King K,See Mark 4:9 and parallels.,see mark | mark parallels,0.0,None
short)King K,"See also the forthcoming dissertation of Anne- Marit Enroth-Voitila, ""'Whoever has ears, let that one hear.'""",see forthcoming | forthcoming dissertation | dissertation anne- | anne- marit | marit enroth-voitila | enroth-voitila whoever | whoever ears | ears let | let hear,0.0,None
short)King K,"A tradition- and  redaction-critical Analysis of the Hearing Formula in Early Christianity.""",tradition- redaction-critical | redaction-critical analysis | analysis hearing | hearing formula | formula early | early christianity,0.0,None
short)King K,"The terms ""natural, molded, or created"" indicate the totality of all existing  material things.",terms natural | natural molded | molded created | created indicate | indicate totality | totality existing | existing material,0.25,None
short)King K,"Compare GPhil 63:18-19; see Pasquier, L'&vangile selon Marie,  50; Tardieu, fecrits gnostiques, 226.",compare gphil | gphil see | see pasquier | pasquier vangile | vangile selon | selon marie | marie tardieu | tardieu fecrits | fecrits gnostiques,0.0,None
short)King K,Compare GPhil 53:14-23; OrigWorld 127:3-5.,compare gphil | gphil origworld,0.0,None
short)King K,"See Dillon, The Middle Platonists, 128.",see dillon | dillon middle | middle platonists,0.0,None
short)King K,"Academica Posteriora 1,27 (Rackham, Cicero, 439).",academica posteriora | posteriora rackham | rackham cicero,0.0,None
short)King K,"See also Pasquier, L'Evangile selon Marie, 53.",see pasquier | pasquier evangile | evangile selon | selon marie,0.0,None
short)King K,"See Phaedo 65b; cited from Hamilton and Cairns, Collected Dialogues, 48.",see phaedo | phaedo cited | cited hamilton | hamilton cairns | cairns collected | collected dialogues,0.0,None
short)King K,See Phaedo 65b-c.,see phaedo | phaedo b-c,0.0,None
short)King K,These ideas of Plato received considerable attention and  elaboration in the centuries which followed.,ideas plato | plato received | received considerable | considerable attention | attention elaboration | elaboration centuries | centuries followed,0.0,None
short)King K,"Increasingly, true knowledge came to  be associated with knowledge of the immaterial realm of Being (God), and knowl­ edge of the sensible world was disparaged as a lower concern fit only for people  without higher intellectual and spiritual sensibilities.",increasingly true | true knowledge | knowledge came | came associated | associated knowledge | knowledge imMATTER_CONCEPT | imMATTER_CONCEPT god | god knowl | knowl edge | edge sensible | MATTER_CONCEPT | disparaged lower | lower concern | concern fit | fit people | people higher | higher intellectual | intellectual spiritual | spiritual sensibilities,-0.2505,MATTER_CONCEPT
short)King K,"While economic and class inter­ ests are definitely at work in this formulation, the appropriation of the disparage­ ment of matter in the Gospel of Mary is shaped less by upper class derogation of  manual labor than by a deep sensitivity to the connection of suffering and death  with the physical body.",economic class | class inter | inter ests | ests definitely | definitely work | work formulation | formulation appropriation | appropriation disparage | disparage ment | MATTER_CONCEPT | gospel mary | mary shaped | shaped less | less upper | upper class | class derogation | derogation manual | manual labor | labor deep | deep sensitivity | sensitivity connection | IGNORANCE_PRIOR | IGNORANCE_PRIOR | physical | MATTER_CONCEPT,-0.6369,MATTER_CONCEPT
short)King K,See especially Timaeus 2 7d-29d.,see especially | especially timaeus,0.0,None
short)King K,"Pasquier suggests that suffering arises directly from ""the nature of adul­ tery,"" that is, the mixing of the spiritual and material natures: ""The adulterous  union with matter provokes suffering because it is contrary to nature"" (L'Evangile  selon Marie, 54).",pasquier suggests | IGNORANCE_PRIOR | arises directly | MATTER_CONCEPT | adul tery | tery mixing | mixing spiritual | spiritual material | material natures | natures adulterous | adulterous union | MATTER_CONCEPT | provokes | IGNORANCE_PRIOR | contrary | MATTER_CONCEPT | evangile selon | selon marie,-0.8126,IGNORANCE_PRIOR
short)King K,"Wesley W. Isenberg, NHLE, 175.",wesley isenberg | isenberg nhle,0.0,None
short)King K,"In arguing (correctly in my opinion) that this saying has been misinter­ preted by scholars, Svartvik paraphrases his own interpretation as follows: ""In  other words, in reply to the questioners who complain about the disciples' breach  of the tradition, Jesus rebukes them: —Why are you slandering them?",arguing correctly | correctly opinion | opinion saying | saying misinter | misinter preted | preted scholars | scholars svartvik | svartvik paraphrases | paraphrases interpretation | interpretation follows | follows words | words reply | reply questioners | questioners complain | complain disciples | disciples breach | breach tradition | tradition jesus | jesus rebukes | rebukes slandering,-0.6705,None
short)King K,Why are  you insinuating that they do not keep the Law?,insinuating keep | keep law,0.0,None
short)King K,Remember that giving vent to  slander is even a graver sin than breach of your expansive interpretation of the  purity laws!,remember giving | giving vent | vent slander | slander graver | IGNORANCE_PRIOR | breach expansive | expansive interpretation | interpretation purity | purity laws,-0.5562,IGNORANCE_PRIOR
short)King K,"Indeed, a person is defiled not so much by whatj/oes into the mouth as by  what comes out of the mouth"" (Mark and Mission, 409).",indeed person | person defiled | defiled much | much whatj | whatj oes | oes mouth | mouth comes | comes mouth | mouth mark | mark mission,0.0,None
short)King K,"In conversation (Nashville, November, 2000).",conversation nashville | nashville november,0.0,None
short)King K,"Many New Testament scholars regard these verses as a later interpolation  into Paul's letter, in part because of his appeal to die law and in part because the  manuscript tradition is unstable here, placing these verses sometimes at JT Cor  14:33b and sometimes after.",many new | new testament | testament scholars | scholars regard | regard verses | verses later | later interpolation | interpolation paul | paul letter | letter part | part appeal | appeal die | die law | law part | part manuscript | manuscript tradition | tradition unstable | unstable placing | placing verses | verses sometimes | sometimes cor | cor sometimes,-0.5813,None
